Match ID,Turnaus,Joukkue1,Joukkue2,Kartta,T1 Score,T2 Score,T1 FH,T1 SH,T2 FH,T2 SH,T1 Clutches,T2 Clutches,T1 FK,T2 FK,T1 Rating,T2 Rating,Tyyppi,Päiväys,MapNro,Voittaja,Team1,Name,ID,K - D,K/D,ADR,FK Diff,Rating,Name,ID,K - D,K/D,ADR,FK Diff,Rating,Name,ID,K - D,K/D,ADR,FK Diff,Rating,Name,ID,K - D,K/D,ADR,FK Diff,Rating,Name,ID,K - D,K/D,ADR,FK Diff,Rating,Team2,Name,ID,K - D,K/D,ADR,FK Diff,Rating,Name,ID,K - D,K/D,ADR,FK Diff,Rating,Name,ID,K - D,K/D,ADR,FK Diff,Rating,Name,ID,K - D,K/D,ADR,FK Diff,Rating,Name,ID,K - D,K/D,ADR,FK Diff,Rating,Voittaja,T1 Tapot,T2 Tapot,Tapot Yht,T1 K/R,T2 K/R,T1 Taso,T2 Taso,Ott Taso,Turnaus Taso,Turnaus Tyyppi,Total Rounds
22726,BLAST Premier Spring Groups 2024,Astralis,BIG,Vertigo,12,16,5,7,7,5,1,3,15,13,0.92,1.19,LAN,1/28/2024,Map1,2,Astralis,Staehr,22726,26 - 18,1.44,101.4,2,1.46,blameF,22726,20 - 21,0.95,73.6,2,0.98,device,22726,9 - 18,0.5,40,2,0.74,jabbi,22726,15 - 24,0.63,73,-1,0.73,stavn,22726,14 - 23,0.61,70.3,-3,0.69,BIG,s1n,22726,28 - 14,2,100,1,1.61,Krimbo,22726,25 - 14,1.79,86.6,0,1.41,prosus,22726,19 - 17,1.12,76,1,1.17,mantuu,22726,18 - 18,1,66.8,1,1.06,tabseN,22726,11 - 22,0.5,55.3,-5,0.71,2,84,101,185,3,3.61,2,2,4,55,Large,28
22727,BLAST Premier Spring Groups 2024,Astralis,BIG,Overpass,13,9,9,4,3,6,1,1,14,8,1.16,0.87,LAN,1/28/2024,Map2,1,Astralis,stavn,22727,17 - 12,1.42,82,2,1.45,device,22727,15 - 11,1.36,77.9,1,1.2,blameF,22727,11 - 8,1.38,57.2,3,1.15,jabbi,22727,16 - 15,1.07,67.9,-1,1.11,Staehr,22727,11 - 13,0.85,65.4,1,0.91,BIG,mantuu,22727,16 - 14,1.14,78.5,-2,1.14,prosus,22727,15 - 13,1.15,64.7,0,1.08,tabseN,22727,10 - 18,0.56,68.3,-1,0.74,Krimbo,22727,9 - 14,0.64,49.9,-2,0.7,s1n,22727,7 - 12,0.58,44.5,-1,0.67,1,70,57,127,3.18,2.59,2,2,4,55,Large,22
22728,BLAST Premier Spring Groups 2024,Astralis,BIG,Ancient,16,14,6,6,6,6,0,2,14,16,1.08,0.99,LAN,1/28/2024,Map3,1,Astralis,Staehr,22728,23 - 19,1.21,97.6,1,1.28,stavn,22728,27 - 20,1.35,85.3,-1,1.26,blameF,22728,23 - 15,1.53,67.7,1,1.14,device,22728,15 - 19,0.79,59.4,1,0.88,jabbi,22728,15 - 20,0.75,57.4,-4,0.84,BIG,Krimbo,22728,29 - 19,1.53,79.2,-2,1.26,tabseN,22728,20 - 21,0.95,82.7,3,1.06,mantuu,22728,16 - 19,0.84,66.1,3,0.99,prosus,22728,16 - 22,0.73,70.4,-1,0.94,s1n,22728,12 - 23,0.52,59.8,-1,0.68,1,103,93,196,3.43,3.1,2,2,4,55,Large,30
22729,BLAST Premier Spring Groups 2024,G2,Liquid,Overpass,13,10,9,4,3,7,1,0,13,10,1.05,1.06,LAN,1/28/2024,Map1,1,G2,huNter-,22729,23 - 15,1.53,70.3,0,1.27,nexa,22729,16 - 19,0.84,89.1,1,1.21,NiKo,22729,12 - 14,0.86,70.4,1,1.03,HooXi,22729,12 - 16,0.75,60.4,2,0.91,m0NESY,22729,11 - 14,0.79,54.1,-1,0.82,Liquid,skullz,22729,19 - 16,1.19,89,-1,1.32,YEKINDAR,22729,16 - 14,1.14,91.2,2,1.26,NAF,22729,17 - 19,0.89,80.1,0,1.02,Twistzz,22729,14 - 13,1.08,58.2,-2,0.9,cadiaN,22729,12 - 13,0.92,44.6,-2,0.79,1,74,78,152,3.22,3.39,1,2,3,55,Large,23
22730,BLAST Premier Spring Groups 2024,G2,Liquid,Anubis,13,7,5,8,7,0,2,1,12,8,1.26,0.86,LAN,1/28/2024,Map2,1,G2,NiKo,22730,19 - 10,1.9,100.8,1,1.56,m0NESY,22730,14 - 8,1.75,74.7,-1,1.29,huNter-,22730,13 - 10,1.3,71.1,3,1.24,HooXi,22730,14 - 10,1.4,74.5,0,1.23,nexa,22730,9 - 12,0.75,52.9,1,0.97,Liquid,NAF,22730,14 - 12,1.17,75,1,1.17,skullz,22730,12 - 17,0.71,74.5,-5,0.95,Twistzz,22730,7 - 12,0.58,62.4,0,0.78,cadiaN,22730,8 - 12,0.67,49.1,-1,0.75,YEKINDAR,22730,8 - 16,0.5,46,1,0.67,1,69,49,118,3.45,2.45,1,2,3,55,Large,20
22731,IEM Katowice 2024,Falcons,Eternal Fire,Vertigo,9,13,5,4,7,6,0,1,12,9,0.89,1.16,LAN,2/3/2024,Map1,2,Falcons,Snappi,22731,13 - 14,0.93,61.4,3,0.98,SunPayus,22731,12 - 13,0.92,66.6,1,0.95,Magisk,22731,13 - 14,0.93,75.8,-2,0.92,Maden,22731,9 - 15,0.6,40.8,1,0.81,BOROS,22731,11 - 16,0.69,53.8,0,0.76,Eternal Fire,XANTARES,22731,18 - 10,1.8,82,-1,1.44,MAJ3R,22731,14 - 12,1.17,74.4,0,1.23,woxic,22731,17 - 16,1.06,80.9,-1,1.18,Wicadia,22731,15 - 11,1.36,68.1,-2,1.14,Calyx,22731,8 - 12,0.67,51.1,1,0.81,2,58,72,130,2.64,3.27,1,3,4,51,Premier,22
22732,IEM Katowice 2024,Falcons,Eternal Fire,Nuke,6,13,3,3,9,4,1,1,7,12,0.75,1.39,LAN,2/3/2024,Map2,2,Falcons,Maden,22732,20 - 14,1.43,84.1,1,1.38,Magisk,22732,11 - 13,0.85,82.2,1,1.02,BOROS,22732,9 - 18,0.5,60.1,-3,0.52,SunPayus,22732,4 - 17,0.24,47.4,0,0.43,Snappi,22732,6 - 16,0.38,42.7,-4,0.42,Eternal Fire,XANTARES,22732,17 - 13,1.31,109.1,5,1.73,MAJ3R,22732,20 - 10,2,118.9,0,1.65,Calyx,22732,15 - 8,1.88,73.6,0,1.35,woxic,22732,16 - 8,2,73.2,1,1.31,Wicadia,22732,10 - 11,0.91,49.4,-1,0.92,2,50,78,128,2.63,4.11,1,3,4,51,Premier,19
22733,IEM Katowice 2024,G2,Heroic,Overpass,16,13,6,6,6,6,2,2,15,14,1.15,0.98,LAN,2/3/2024,Map1,1,G2,m0NESY,22733,39 - 12,3.25,124.7,5,2.07,NiKo,22733,20 - 20,1,76,2,1.18,HooXi,22733,16 - 23,0.7,61.4,-4,0.87,nexa,22733,12 - 20,0.6,53.7,0,0.84,huNter-,22733,14 - 17,0.82,49,-2,0.81,Heroic,NertZ,22733,23 - 22,1.05,84.7,3,1.18,nicoodoz,22733,21 - 20,1.05,82.6,-2,1.05,TeSeS,22733,17 - 21,0.81,70.8,-1,1,sjuush,22733,17 - 20,0.85,62.1,0,0.94,kyxsan,22733,13 - 21,0.62,56,-1,0.71,1,101,91,192,3.48,3.14,2,3,5,51,Premier,29
22734,IEM Katowice 2024,G2,Heroic,Anubis,13,16,5,7,7,5,2,3,12,17,0.99,1.17,LAN,2/3/2024,Map2,2,G2,m0NESY,22734,26 - 19,1.37,87.7,2,1.29,NiKo,22734,17 - 20,0.85,71.6,-1,1.01,huNter-,22734,18 - 18,1,54.4,0,0.98,nexa,22734,17 - 22,0.77,67.5,-3,0.94,HooXi,22734,13 - 24,0.54,62.1,-3,0.72,Heroic,nicoodoz,22734,25 - 13,1.92,78.6,2,1.41,TeSeS,22734,21 - 20,1.05,75.3,2,1.23,kyxsan,22734,21 - 20,1.05,83.9,-3,1.15,NertZ,22734,20 - 18,1.11,70.5,3,1.12,sjuush,22734,16 - 20,0.8,69.1,1,0.93,2,91,103,194,3.14,3.55,2,3,5,51,Premier,29
22735,IEM Katowice 2024,G2,Heroic,Nuke,13,6,6,7,6,0,2,0,9,10,1.23,0.89,LAN,2/3/2024,Map3,1,G2,m0NESY,22735,25 - 10,2.5,122.9,0,1.97,NiKo,22735,14 - 11,1.27,75.1,2,1.3,nexa,22735,11 - 12,0.92,73,-1,1.05,HooXi,22735,9 - 11,0.82,56.1,-2,0.95,huNter-,22735,11 - 14,0.79,55.5,0,0.88,Heroic,nicoodoz,22735,17 - 12,1.42,84.9,1,1.18,NertZ,22735,11 - 16,0.69,94.6,2,0.97,kyxsan,22735,11 - 14,0.79,68.2,-2,0.9,TeSeS,22735,10 - 15,0.67,57.2,-1,0.78,sjuush,22735,7 - 13,0.54,44.6,1,0.64,1,70,56,126,3.68,2.95,2,3,5,51,Premier,19
22736,IEM Katowice 2024,FaZe,Rebels,Nuke,13,9,10,3,2,7,1,2,9,13,1.16,0.98,LAN,2/3/2024,Map1,1,FaZe,frozen,22736,23 - 12,1.92,117.5,-1,1.69,ropz,22736,21 - 13,1.62,80.1,3,1.37,broky,22736,17 - 13,1.31,78.1,1,1.25,rain,22736,10 - 15,0.67,54.8,-3,0.83,karrigan,22736,9 - 17,0.53,46.7,-4,0.65,Rebels,Flayy,22736,15 - 15,1,65.1,3,1.09,olimp,22736,15 - 18,0.83,81.3,-1,1.08,casey,22736,13 - 16,0.81,78.3,1,1.02,sNx,22736,13 - 15,0.87,69.5,1,0.94,kisserek,22736,12 - 16,0.75,45.2,0,0.76,1,80,68,148,3.64,3.09,2,4,6,51,Premier,22
22737,IEM Katowice 2024,FaZe,Rebels,Ancient,13,7,9,4,3,4,2,1,13,7,1.41,0.81,LAN,2/3/2024,Map2,1,FaZe,frozen,22737,24 - 10,2.4,112.8,2,1.89,karrigan,22737,19 - 14,1.36,96,0,1.46,rain,22737,12 - 12,1,69.1,5,1.33,ropz,22737,12 - 10,1.2,78.8,1,1.25,broky,22737,13 - 13,1,58.5,-2,1.12,Rebels,sNx,22737,14 - 15,0.93,79.2,2,1.03,olimp,22737,13 - 16,0.81,77.3,-1,0.88,casey,22737,12 - 17,0.71,69.4,0,0.88,Flayy,22737,12 - 17,0.71,53,-4,0.66,kisserek,22737,8 - 15,0.53,45.7,-3,0.6,1,80,59,139,4,2.95,2,4,6,51,Premier,20
22738,IEM Katowice 2024,Natus Vincere,Spirit,Ancient,7,13,3,4,9,4,0,1,7,13,0.71,1.35,LAN,2/3/2024,Map1,2,Natus Vincere,jL,22738,16 - 14,1.14,104.1,0,1.3,b1t,22738,8 - 12,0.67,49.9,-2,0.68,Aleksib,22738,4 - 15,0.27,36.9,-2,0.55,w0nderful,22738,5 - 13,0.38,37.8,-2,0.52,iM,22738,9 - 17,0.53,43.3,0,0.5,Spirit,donk,22738,20 - 9,2.22,103.5,3,1.72,zont1x,22738,17 - 9,1.89,90.8,3,1.41,chopper,22738,15 - 9,1.67,82.5,1,1.4,sh1ro,22738,12 - 7,1.71,63.4,1,1.28,magixx,22738,6 - 8,0.75,37.9,-2,0.94,2,42,70,112,2.1,3.5,2,2,4,51,Premier,20
22739,IEM Katowice 2024,Natus Vincere,Spirit,Anubis,13,11,3,10,9,2,2,2,12,12,1.12,1.1,LAN,2/3/2024,Map2,1,Natus Vincere,w0nderful,22739,22 - 13,1.69,90.3,6,1.64,jL,22739,20 - 13,1.54,91.9,0,1.28,iM,22739,12 - 16,0.75,67.6,-4,0.95,b1t,22739,13 - 20,0.65,69,-1,0.9,Aleksib,22739,14 - 16,0.88,51.4,-1,0.82,Spirit,sh1ro,22739,18 - 11,1.64,69.3,1,1.34,donk,22739,20 - 19,1.05,96.4,-1,1.2,magixx,22739,12 - 13,0.92,66.8,1,1.11,zont1x,22739,14 - 20,0.7,76.8,2,0.97,chopper,22739,14 - 18,0.78,63.1,-3,0.9,1,81,78,159,3.38,3.25,2,2,4,51,Premier,24
22740,IEM Katowice 2024,Natus Vincere,Spirit,Mirage,4,13,4,0,8,5,0,3,6,11,0.72,1.42,LAN,2/3/2024,Map3,2,Natus Vincere,w0nderful,22740,18 - 14,1.29,106.9,-1,1.23,jL,22740,9 - 14,0.64,50.6,0,0.72,Aleksib,22740,8 - 13,0.62,59.5,-3,0.63,iM,22740,8 - 15,0.53,43.8,1,0.52,b1t,22740,4 - 14,0.29,47.8,-2,0.51,Spirit,sh1ro,22740,21 - 7,3,99.5,0,1.82,zont1x,22740,17 - 9,1.89,97.5,4,1.81,donk,22740,17 - 8,2.13,102.6,1,1.65,chopper,22740,8 - 12,0.67,58.2,1,0.97,magixx,22740,6 - 11,0.55,49.6,-1,0.86,2,47,69,116,2.76,4.06,2,2,4,51,Premier,17
22741,IEM Katowice 2024,Complexity,Apeks,Vertigo,13,9,7,6,5,4,0,2,13,9,1.25,0.82,LAN,2/3/2024,Map1,1,Complexity,hallzerk,22741,19 - 9,2.11,71.7,2,1.39,floppy,22741,16 - 10,1.6,82.8,0,1.39,JT,22741,15 - 17,0.88,90.8,2,1.21,Grim,22741,14 - 11,1.27,67.1,-1,1.15,EliGE,22741,15 - 11,1.36,69.7,1,1.13,Apeks,nawwk,22741,17 - 13,1.31,65.7,3,1.1,sense,22741,14 - 15,0.93,84.6,0,1.09,jkaem,22741,13 - 16,0.81,72.1,-2,0.89,CacaNito,22741,8 - 18,0.44,55.6,-4,0.55,STYKO,22741,5 - 18,0.28,31.1,-1,0.46,1,79,57,136,3.59,2.59,3,4,7,51,Premier,22
22742,IEM Katowice 2024,Complexity,Apeks,Overpass,13,11,6,7,6,5,0,3,16,8,1.32,0.85,LAN,2/3/2024,Map2,1,Complexity,Grim,22742,27 - 13,2.08,123.1,5,1.88,EliGE,22742,27 - 14,1.93,111,4,1.7,JT,22742,14 - 13,1.08,55.4,-1,1.04,hallzerk,22742,12 - 14,0.86,67.8,0,1.04,floppy,22742,10 - 12,0.83,55,0,0.96,Apeks,nawwk,22742,22 - 14,1.57,81.2,1,1.33,CacaNito,22742,11 - 17,0.65,60.5,0,0.83,jkaem,22742,12 - 20,0.6,70.8,-3,0.79,STYKO,22742,12 - 20,0.6,61.9,-1,0.71,sense,22742,9 - 20,0.45,40.7,-5,0.58,1,90,66,156,3.75,2.75,3,4,7,51,Premier,24
22743,IEM Katowice 2024,Vitality,ENCE,Vertigo,6,13,5,1,7,6,1,4,9,10,0.82,1.3,LAN,2/3/2024,Map1,2,Vitality,flameZ,22743,15 - 13,1.15,70.7,1,0.99,ZywOo,22743,13 - 14,0.93,74.3,0,0.91,apEX,22743,8 - 15,0.53,80.1,0,0.9,mezii,22743,12 - 14,0.86,72.9,1,0.9,Spinx,22743,4 - 17,0.24,39.4,-3,0.39,ENCE,gla1ve,22743,18 - 9,2,91.8,2,1.61,Kylar,22743,15 - 11,1.36,83.7,0,1.36,dycha,22743,16 - 11,1.45,81.6,-3,1.3,hades,22743,12 - 10,1.2,69.9,0,1.13,Goofy,22743,11 - 11,1,71.5,2,1.11,2,52,72,124,2.74,3.79,1,2,3,51,Premier,19
22744,IEM Katowice 2024,Vitality,ENCE,Anubis,13,4,9,4,3,1,1,0,11,6,1.4,0.76,LAN,2/3/2024,Map2,1,Vitality,apEX,22744,19 - 9,2.11,89.8,0,1.54,ZywOo,22744,13 - 9,1.44,87.9,3,1.43,flameZ,22744,11 - 8,1.38,74.2,0,1.41,mezii,22744,14 - 9,1.56,81.1,1,1.33,Spinx,22744,12 - 10,1.2,87.3,1,1.3,ENCE,hades,22744,16 - 11,1.45,79.4,0,1.27,dycha,22744,11 - 14,0.79,73.1,1,0.81,Goofy,22744,6 - 16,0.38,54,0,0.7,Kylar,22744,8 - 16,0.5,70.3,-2,0.69,gla1ve,22744,4 - 13,0.31,23.6,-4,0.31,1,69,45,114,4.06,2.65,1,2,3,51,Premier,17
22745,IEM Katowice 2024,Vitality,ENCE,Nuke,8,13,3,5,9,4,1,0,9,12,0.84,1.27,LAN,2/3/2024,Map3,2,Vitality,ZywOo,22745,19 - 14,1.36,102.9,4,1.46,flameZ,22745,14 - 17,0.82,70.7,4,1.04,Spinx,22745,10 - 14,0.71,51.9,-4,0.69,mezii,22745,7 - 16,0.44,37.9,-3,0.54,apEX,22745,7 - 18,0.39,54.7,-4,0.46,ENCE,hades,22745,22 - 9,2.44,103.3,4,1.81,Goofy,22745,16 - 10,1.6,84.8,1,1.45,Kylar,22745,14 - 12,1.17,63.7,-1,1.14,gla1ve,22745,14 - 16,0.88,71.5,3,1.08,dycha,22745,11 - 12,0.92,63.2,-4,0.86,2,57,77,134,2.71,3.67,1,2,3,51,Premier,21
22746,IEM Katowice 2024,Monte,GamerLegion,Overpass,8,13,8,0,4,9,0,1,10,11,0.93,1.18,LAN,2/4/2024,Map1,2,Monte,DemQQ,22746,16 - 13,1.23,73.3,-3,1.28,sdy,22746,16 - 16,1,83.7,4,1.07,br0,22746,11 - 15,0.73,69.9,1,0.91,kRaSnaL,22746,13 - 16,0.81,59.4,-4,0.8,Woro2k,22746,7 - 14,0.5,33.1,1,0.6,GamerLegion,acoR,22746,21 - 14,1.5,89.3,3,1.43,Snax,22746,17 - 10,1.7,90.1,1,1.4,isak,22746,12 - 12,1,72.1,2,1.16,Keoz,22746,12 - 13,0.92,64.1,-2,1.03,volt,22746,10 - 14,0.71,46.6,-3,0.86,2,63,72,135,3,3.43,2,4,6,51,Premier,21
22747,IEM Katowice 2024,Monte,GamerLegion,Ancient,5,13,3,2,9,4,1,1,6,12,0.77,1.38,LAN,2/4/2024,Map2,2,Monte,Woro2k,22747,16 - 13,1.23,76.5,0,1.06,sdy,22747,14 - 14,1,94.8,-3,1,DemQQ,22747,9 - 15,0.6,65.7,1,0.8,br0,22747,6 - 17,0.35,68.2,-1,0.65,kRaSnaL,22747,5 - 17,0.29,37.1,-3,0.34,GamerLegion,acoR,22747,20 - 8,2.5,108.6,2,1.74,volt,22747,17 - 9,1.89,105.8,3,1.66,Snax,22747,18 - 9,2,106.5,2,1.61,isak,22747,13 - 13,1,83.7,2,1.05,Keoz,22747,8 - 11,0.73,48.2,-3,0.85,2,50,76,126,2.78,4.22,2,4,6,51,Premier,18
22748,IEM Katowice 2024,MOUZ,Cloud9,Overpass,8,13,5,3,7,6,1,0,8,13,0.86,1.27,LAN,2/4/2024,Map1,2,MOUZ,siuhy,22748,15 - 16,0.94,90.6,1,1.11,Jimpphat,22748,16 - 15,1.07,69.9,1,1.01,xertioN,22748,12 - 13,0.92,62.9,-2,0.91,torzsi,22748,11 - 14,0.79,56,0,0.75,Brollan,22748,4 - 16,0.25,39.4,-5,0.5,Cloud9,Ax1Le,22748,19 - 12,1.58,110.7,0,1.56,electroNic,22748,18 - 13,1.38,98.4,0,1.39,Boombl4,22748,13 - 11,1.18,70.5,3,1.28,HObbit,22748,12 - 11,1.09,56.8,1,1.13,Perfecto,22748,12 - 11,1.09,48.8,1,1.01,2,58,74,132,2.76,3.52,2,2,4,51,Premier,21
22749,IEM Katowice 2024,MOUZ,Cloud9,Mirage,13,8,7,6,5,3,3,2,12,9,1.22,1.01,LAN,2/4/2024,Map2,1,MOUZ,Jimpphat,22749,23 - 15,1.53,104,3,1.56,torzsi,22749,19 - 11,1.73,92.7,2,1.53,Brollan,22749,21 - 14,1.5,98.9,-1,1.36,siuhy,22749,8 - 17,0.47,63.2,1,0.85,xertioN,22749,11 - 16,0.69,60.7,-2,0.83,Cloud9,electroNic,22749,21 - 18,1.17,105.3,0,1.4,Ax1Le,22749,17 - 15,1.13,82.4,0,1.12,Boombl4,22749,10 - 18,0.56,73.3,1,0.95,Perfecto,22749,13 - 14,0.93,65.6,-2,0.87,HObbit,22749,12 - 17,0.71,61.2,-2,0.73,1,82,73,155,3.9,3.48,2,2,4,51,Premier,21
22750,IEM Katowice 2024,MOUZ,Cloud9,Ancient,22,20,6,6,6,6,2,3,24,18,1.18,0.98,LAN,2/4/2024,Map3,1,MOUZ,Brollan,22750,32 - 28,1.14,91.4,7,1.38,xertioN,22750,33 - 28,1.18,87.2,1,1.29,Jimpphat,22750,30 - 27,1.11,76.4,1,1.1,siuhy,22750,29 - 27,1.07,72.6,-5,1.08,torzsi,22750,29 - 26,1.12,67.9,2,1.07,Cloud9,Ax1Le,22750,27 - 29,0.93,80.9,2,1.15,Perfecto,22750,23 - 26,0.88,62.3,-1,0.99,HObbit,22750,32 - 32,1,79.5,-4,0.97,Boombl4,22750,28 - 33,0.85,75.6,-2,0.95,electroNic,22750,24 - 33,0.73,60.6,-1,0.85,1,153,134,287,3.64,3.19,2,2,4,51,Premier,42
22751,IEM Katowice 2024,Spirit,Complexity,Ancient,13,3,9,4,3,0,1,1,9,7,1.55,0.6,LAN,2/4/2024,Map1,1,Spirit,donk,22751,22 - 9,2.44,128.2,0,2.06,sh1ro,22751,14 - 7,2,85.8,2,1.56,magixx,22751,12 - 8,1.5,83.7,2,1.46,chopper,22751,10 - 7,1.43,80.3,0,1.45,zont1x,22751,10 - 6,1.67,63.5,-2,1.21,Complexity,EliGE,22751,11 - 13,0.85,80.4,4,0.98,Grim,22751,7 - 13,0.54,52.1,-2,0.65,hallzerk,22751,8 - 14,0.57,65.6,0,0.64,JT,22751,6 - 14,0.43,46.7,-1,0.4,floppy,22751,5 - 14,0.36,40.1,-3,0.33,1,68,37,105,4.25,2.31,2,3,5,51,Premier,16
22752,IEM Katowice 2024,Spirit,Complexity,Overpass,13,5,7,6,5,0,1,0,11,7,1.21,0.89,LAN,2/4/2024,Map2,1,Spirit,magixx,22752,15 - 8,1.88,92,1,1.52,donk,22752,16 - 13,1.23,84.9,2,1.3,sh1ro,22752,13 - 8,1.63,82.2,-1,1.23,zont1x,22752,9 - 13,0.69,70.9,1,1.04,chopper,22752,10 - 10,1,50.4,1,0.95,Complexity,hallzerk,22752,12 - 13,0.92,64.5,-1,1.03,EliGE,22752,9 - 11,0.82,71.6,1,0.99,JT,22752,13 - 14,0.93,65.4,1,0.92,floppy,22752,9 - 12,0.75,52.8,-2,0.86,Grim,22752,9 - 14,0.64,63.1,-3,0.67,1,63,52,115,3.5,2.89,2,3,5,51,Premier,18
22753,IEM Katowice 2024,Natus Vincere,Apeks,Ancient,13,11,5,8,7,4,1,2,13,11,1.14,0.94,LAN,2/4/2024,Map1,1,Natus Vincere,w0nderful,22753,28 - 13,2.15,120.4,4,1.75,jL,22753,16 - 12,1.33,66.2,-2,1.07,Aleksib,22753,14 - 14,1,60.6,0,1.02,b1t,22753,14 - 18,0.78,62.2,2,0.94,iM,22753,11 - 16,0.69,58.8,-2,0.91,Apeks,jkaem,22753,21 - 17,1.24,87.5,2,1.31,STYKO,22753,20 - 15,1.33,87.3,0,1.23,nawwk,22753,17 - 16,1.06,69.2,1,1.02,sense,22753,9 - 17,0.53,39.7,-1,0.68,CacaNito,22753,5 - 18,0.28,37.9,-4,0.42,1,83,72,155,3.46,3,2,4,6,51,Premier,24
22754,IEM Katowice 2024,Natus Vincere,Apeks,Anubis,11,13,4,7,8,5,1,2,11,13,1.02,1.1,LAN,2/4/2024,Map2,2,Natus Vincere,b1t,22754,18 - 15,1.2,67.1,3,1.21,jL,22754,17 - 14,1.21,82.8,1,1.18,iM,22754,15 - 16,0.94,72,0,1.01,Aleksib,22754,10 - 18,0.56,79.9,-3,0.92,w0nderful,22754,12 - 16,0.75,55.1,-3,0.78,Apeks,STYKO,22754,19 - 16,1.19,83.2,3,1.28,jkaem,22754,16 - 16,1,89.6,1,1.28,nawwk,22754,16 - 11,1.45,66,0,1.12,CacaNito,22754,14 - 13,1.08,67.1,-2,0.98,sense,22754,13 - 17,0.76,47.5,0,0.82,2,72,78,150,3,3.25,2,4,6,51,Premier,24
22755,IEM Katowice 2024,Natus Vincere,Apeks,Mirage,13,8,7,6,5,3,1,1,11,10,1.24,0.86,LAN,2/4/2024,Map3,1,Natus Vincere,iM,22755,21 - 17,1.24,111.8,3,1.45,jL,22755,17 - 10,1.7,90.4,1,1.4,b1t,22755,17 - 12,1.42,88,0,1.32,Aleksib,22755,11 - 9,1.22,62.9,-1,1.15,w0nderful,22755,14 - 13,1.08,52.9,-2,0.86,Apeks,nawwk,22755,16 - 15,1.07,76.7,0,1.11,STYKO,22755,16 - 17,0.94,78.5,0,1.01,CacaNito,22755,13 - 15,0.87,72.7,0,0.91,jkaem,22755,9 - 17,0.53,58.3,1,0.71,sense,22755,7 - 16,0.44,35,-2,0.55,1,80,61,141,3.81,2.9,2,4,6,51,Premier,21
22756,IEM Katowice 2024,Falcons,Rebels,Vertigo,13,9,7,6,5,4,1,2,13,9,1.25,0.87,LAN,2/4/2024,Map1,1,Falcons,BOROS,22756,22 - 12,1.83,103.1,1,1.63,Magisk,22756,18 - 13,1.38,87.7,1,1.33,Maden,22756,16 - 10,1.6,72,1,1.3,SunPayus,22756,12 - 12,1,54.3,2,1.08,Snappi,22756,10 - 13,0.77,62.4,-1,0.93,Rebels,kisserek,22756,17 - 19,0.89,64.1,3,0.99,olimp,22756,11 - 15,0.73,67.5,-2,0.89,Flayy,22756,12 - 15,0.8,59.2,-3,0.83,casey,22756,10 - 13,0.77,44.7,0,0.82,sNx,22756,10 - 16,0.63,63.4,-2,0.8,1,78,60,138,3.55,2.73,1,4,5,51,Premier,22
22757,IEM Katowice 2024,Falcons,Rebels,Anubis,9,13,3,6,9,4,1,2,7,15,0.93,1.17,LAN,2/4/2024,Map2,2,Falcons,Magisk,22757,15 - 14,1.07,86.1,1,1.18,Maden,22757,11 - 14,0.79,73.5,-3,0.93,SunPayus,22757,11 - 14,0.79,54,3,0.89,BOROS,22757,14 - 13,1.08,54.3,-6,0.89,Snappi,22757,14 - 16,0.88,63.3,-3,0.74,Rebels,Flayy,22757,27 - 10,2.7,109,3,2,olimp,22757,15 - 14,1.07,82.2,3,1.18,casey,22757,12 - 13,0.92,60.2,0,1.1,kisserek,22757,9 - 16,0.56,54.6,2,0.86,sNx,22757,8 - 12,0.67,42.1,0,0.71,2,65,71,136,2.95,3.23,1,4,5,51,Premier,22
22758,IEM Katowice 2024,Falcons,Rebels,Nuke,13,10,7,6,5,5,3,1,11,12,1.17,0.95,LAN,2/4/2024,Map3,1,Falcons,BOROS,22758,29 - 14,2.07,114.3,3,1.75,Maden,22758,17 - 16,1.06,73.5,-4,1.17,Snappi,22758,15 - 16,0.94,74.5,0,1.03,SunPayus,22758,12 - 17,0.71,59,0,0.96,Magisk,22758,12 - 15,0.8,62.8,0,0.92,Rebels,Flayy,22758,20 - 17,1.18,77,1,1.12,olimp,22758,18 - 17,1.06,74.2,-2,1.03,casey,22758,13 - 18,0.72,71.3,3,0.99,kisserek,22758,14 - 18,0.78,72.5,1,0.96,sNx,22758,9 - 16,0.56,47,-2,0.67,1,85,74,159,3.7,3.22,1,4,5,51,Premier,23
22759,IEM Katowice 2024,Eternal Fire,FaZe,Inferno,14,16,5,7,7,5,1,2,17,13,1.1,1.02,LAN,2/4/2024,Map1,2,Eternal Fire,Wicadia,22759,27 - 21,1.29,100.6,1,1.4,Calyx,22759,21 - 21,1,71.6,3,1.13,XANTARES,22759,19 - 20,0.95,75.2,-1,1.07,woxic,22759,23 - 18,1.28,60.6,4,1.07,MAJ3R,22759,13 - 21,0.62,65.3,-3,0.84,FaZe,frozen,22759,24 - 22,1.09,98.4,4,1.36,broky,22759,24 - 18,1.33,89.3,-2,1.2,rain,22759,24 - 20,1.2,74.3,-1,1.08,ropz,22759,18 - 18,1,58.2,-1,0.94,karrigan,22759,11 - 25,0.44,39.6,-4,0.54,2,103,101,204,3.43,3.37,3,2,5,51,Premier,30
